Date,Rented Bike Count,Temperature,Humidity,Wind speed,Rainfall
03-04-18,156,17,74,1.7,0
03-04-18,124,16.9,74,1.2,0
03-04-18,163,16.9,73,1.6,0
03-04-18,388,16.8,74,1.2,0
03-04-18,1033,16.8,73,1,0
03-04-18,1677,17.3,71,0.5,0
03-04-18,867,18.3,67,2.4,0
03-04-18,664,18.9,66,2,0
03-04-18,696,19,67,1.9,0
03-04-18,913,19.6,63,2.9,0
03-04-18,870,20.1,61,2.6,0
03-04-18,931,21,53,3.2,0
03-04-18,961,19.9,58,2.5,0
03-04-18,1173,19.7,58,3.7,0
03-04-18,1436,19.7,57,2.6,0
03-04-18,2134,18.9,68,3.3,0
03-04-18,1415,18,74,3.1,0
03-04-18,1470,17.3,80,2.4,0
03-04-18,1223,17,83,3.2,0
03-04-18,1030,16,85,2,0
03-04-18,454,15,94,1.6,0
04-04-18,355,15,96,2.1,0.1
04-04-18,113,14.8,96,1.7,0
04-04-18,15,14.5,97,2.2,3.5
04-04-18,22,14.3,97,1.2,7
04-04-18,14,14.1,97,1.7,3
04-04-18,19,11.9,97,3.4,3
04-04-18,172,11.7,95,0.7,2
04-04-18,665,10.3,90,1.2,0
04-04-18,1284,10.3,86,2.5,0
04-04-18,378,10.4,81,1.4,0
04-04-18,505,10.7,81,1.4,0
04-04-18,744,12.8,65,2,0
04-04-18,928,15.3,54,2.1,0
04-04-18,951,16.7,47,1.4,0
04-04-18,1096,17.9,42,1.3,0
04-04-18,1209,17.9,44,2.2,0
04-04-18,1413,17.9,42,1.1,0
04-04-18,1745,17.2,46,2.2,0
04-04-18,2402,16,47,2.1,0
04-04-18,1626,14.3,53,2.1,0
04-04-18,1374,12.8,56,2,0
04-04-18,1256,11.8,57,1.9,0
04-04-18,1041,10.9,58,1.5,0
04-04-18,668,10.2,58,2.4,0
05-04-18,436,9.5,61,1.7,0
05-04-18,373,9,62,1.9,0
05-04-18,220,9,63,2.1,0
05-04-18,150,8.9,64,2.2,0
05-04-18,87,8.8,65,2.5,0
05-04-18,18,8.3,81,2,0.1
05-04-18,21,7.5,94,2.4,0.4
05-04-18,38,7.1,94,2.2,1.5
05-04-18,207,6.7,94,2.7,2
05-04-18,129,6.8,89,2.9,0
05-04-18,95,7.1,87,2.9,0
05-04-18,47,7.1,93,2.6,0
05-04-18,70,7.3,95,2.2,0.5
05-04-18,84,7.7,95,1.9,0
05-04-18,46,8,95,1.5,0
05-04-18,37,8.1,96,1.9,0.5
05-04-18,31,8.1,96,1.5,1
05-04-18,46,8,96,1.4,1
05-04-18,75,7.6,96,2,0
05-04-18,75,7.6,96,1.5,1.5
05-04-18,56,7.3,96,1.9,0
05-04-18,99,7.3,96,1.5,1
05-04-18,77,7.2,96,1,0
05-04-18,79,7.1,96,1.3,0.5
06-04-18,56,7.2,95,0.9,0.5
06-04-18,50,7.2,95,0.2,0.5
06-04-18,27,7.3,96,1,1.5
06-04-18,18,7.2,96,0.8,2
06-04-18,9,6.8,97,2.2,2
06-04-18,54,6.3,97,1.7,0.5
06-04-18,178,6.1,96,2.1,0
06-04-18,591,5.7,95,3.4,0
06-04-18,1235,5.9,90,2.8,0
06-04-18,719,6.9,83,2.2,0
06-04-18,529,8,73,2.8,0
06-04-18,598,8.3,69,4.1,0
06-04-18,756,6.7,71,4.6,0
06-04-18,683,7.9,58,4.3,0
06-04-18,572,7.4,56,3.5,0
06-04-18,545,6.8,50,4.1,0
06-04-18,585,6.6,50,4,0
06-04-18,776,6.3,50,4.4,0
06-04-18,1114,5.9,43,5.3,0
06-04-18,659,4.8,48,3.8,0
06-04-18,508,4.3,59,4.6,0
06-04-18,447,4,67,3,0
06-04-18,499,3.9,68,3,0
06-04-18,312,3.8,75,4.1,0
07-04-18,282,3,67,3.3,0
07-04-18,225,2.6,67,2.7,0
07-04-18,123,1.8,81,2.9,0
07-04-18,122,1.5,82,3.5,0.1
07-04-18,80,1.6,70,3.6,0.1
07-04-18,57,1.6,62,4.9,0
07-04-18,108,1.7,58,3.8,0
07-04-18,206,1.9,51,4.9,0
07-04-18,399,2.4,44,4.3,0
07-04-18,426,3.4,37,3.6,0
07-04-18,453,4.3,31,4.9,0
07-04-18,553,4.7,26,4.8,0
07-04-18,697,6,23,4.2,0
07-04-18,852,7.4,22,4.5,0
07-04-18,919,8.1,24,4.7,0
07-04-18,925,7.6,36,5,0
07-04-18,897,7.9,34,4.7,0
07-04-18,908,7.6,36,5.3,0
07-04-18,714,6.4,43,3.7,0
07-04-18,518,4.9,47,3.5,0
07-04-18,458,4.2,44,4.1,0
07-04-18,443,3.8,39,3.2,0
07-04-18,426,3.5,41,2.8,0
07-04-18,368,3.1,39,3.1,0
08-04-18,325,2.9,46,2.2,0
08-04-18,224,2.4,46,1.7,0
08-04-18,191,2.2,49,1.9,0
08-04-18,141,2,50,2,0
08-04-18,90,1.7,51,1.3,0
08-04-18,59,1.3,51,1.6,0
08-04-18,101,0.9,52,1.1,0
08-04-18,159,0.9,54,0.8,0
08-04-18,332,2.9,53,1.5,0
08-04-18,405,5.1,46,2.7,0
08-04-18,494,6.3,39,2.8,0
08-04-18,586,6.4,29,2.7,0
08-04-18,709,6.9,30,1.8,0
08-04-18,847,7.4,27,1.8,0
08-04-18,777,7.9,27,1,0
08-04-18,343,7.3,38,0.8,0
08-04-18,137,6.1,65,1.5,0
08-04-18,58,4.3,80,2.6,0.1
08-04-18,22,3,89,1.5,1.9
08-04-18,44,2.5,94,1.8,1
08-04-18,93,2.7,90,1.5,0
08-04-18,170,2.8,88,2.1,0
08-04-18,177,2.7,88,2,0
08-04-18,182,2.9,85,0.9,0
09-04-18,197,3.2,84,0.6,0
09-04-18,140,2.8,87,0.8,0
09-04-18,97,2.2,88,0.5,0
09-04-18,52,1.6,94,0.3,0
09-04-18,43,1.1,95,0.5,0
09-04-18,91,0.7,96,1,0
09-04-18,239,0.1,97,0.6,0
09-04-18,651,0.6,97,1.3,0
09-04-18,1163,1,97,0.9,0
09-04-18,682,2.6,96,1.1,0
09-04-18,506,5.2,73,1,0
09-04-18,644,7.5,54,0.9,0
09-04-18,799,10.4,44,1.7,0
09-04-18,869,12.4,32,1.7,0
09-04-18,921,13.9,26,2.5,0
09-04-18,1038,14.2,24,1.8,0
09-04-18,1185,15.3,24,1.5,0
09-04-18,1479,15.3,26,0.9,0
09-04-18,2401,14.8,24,1.3,0
09-04-18,1599,13.4,33,1.2,0
09-04-18,1362,11.7,34,0.9,0
09-04-18,1232,10.3,38,0.5,0
09-04-18,1069,9.6,41,0.5,0
09-04-18,623,9.6,43,1.2,0
10-04-18,485,9,46,1.2,0
10-04-18,376,9,44,1,0
10-04-18,250,8.8,43,1,0
10-04-18,149,8.1,48,0.8,0
10-04-18,102,7.5,48,1,0
10-04-18,123,7.1,53,0.8,0
10-04-18,370,6.9,51,0.9,0
10-04-18,981,7.2,50,1.1,0
10-04-18,1702,9.6,38,1.4,0
10-04-18,982,11.9,35,1.1,0
10-04-18,703,15.2,31,1.6,0
10-04-18,839,18.5,27,1.3,0
10-04-18,1023,20.5,37,4.6,0
10-04-18,967,21.9,34,5.1,0
10-04-18,913,21.2,35,7.4,0
10-04-18,933,21.4,33,4.8,0
10-04-18,1080,20.9,34,5.8,0
10-04-18,1004,20.6,39,5.6,0
10-04-18,1805,19.7,52,7.2,0
10-04-18,1153,19.2,55,5.8,0
10-04-18,336,19.1,58,6.1,0
10-04-18,133,17.5,70,7.3,0.5
10-04-18,75,15.8,83,5.4,1.5
10-04-18,212,15.1,83,4.1,3
11-04-18,0,14.4,82,4.6,0
11-04-18,0,13.6,81,3.6,0
11-04-18,0,12.7,80,3.9,0
11-04-18,0,11.6,81,3.1,0
11-04-18,0,10.2,83,3.5,0
11-04-18,0,9.7,84,1.7,0
11-04-18,0,9,86,2,0
11-04-18,0,8.8,85,1.1,0
11-04-18,0,9.7,77,1.6,0
11-04-18,0,11.8,59,2.1,0
11-04-18,0,13.3,51,4.1,0
11-04-18,0,14.9,44,4,0
11-04-18,0,15.7,46,3.9,0
11-04-18,0,15.6,38,4.7,0
11-04-18,0,16.4,28,3.4,0
11-04-18,0,17,28,3.5,0
11-04-18,0,16.9,23,4.4,0
11-04-18,0,16.2,22,4.1,0
11-04-18,0,15.2,21,2.9,0
11-04-18,0,13.2,28,2.9,0
11-04-18,0,11.9,33,2,0
11-04-18,0,11,34,2.1,0
11-04-18,0,10.3,42,1,0
11-04-18,0,9.7,45,2,0
12-04-18,504,9.5,40,2.4,0
12-04-18,374,8.9,40,2.1,0
12-04-18,269,8.1,45,1,0
12-04-18,182,7.8,49,1.4,0
12-04-18,98,7.5,53,1,0
12-04-18,144,7.1,57,0.8,0
12-04-18,375,7.1,55,1.8,0
12-04-18,1054,7.6,54,1.7,0
12-04-18,1789,8.9,48,1.1,0
12-04-18,952,11.5,43,1.7,0
12-04-18,686,13.8,39,2.3,0
12-04-18,829,16.2,30,2.4,0
12-04-18,969,17.5,20,4.6,0
12-04-18,1029,18.1,18,5.1,0
12-04-18,990,18.8,27,4.9,0
12-04-18,1074,19.4,24,3.9,0
12-04-18,1273,18.8,23,4.2,0
12-04-18,1664,18.6,22,3.7,0
12-04-18,2359,17.9,16,3.7,0
12-04-18,1641,15.9,14,2.8,0
12-04-18,1319,14.2,15,2.6,0
12-04-18,1241,13.4,15,2.7,0
12-04-18,1142,13.5,15,2.2,0
12-04-18,772,12.6,16,1.7,0
13-04-18,525,11.4,22,1.5,0
13-04-18,432,10,23,0.7,0
13-04-18,257,9.7,23,1.4,0
13-04-18,167,9.9,27,1.3,0
13-04-18,112,9.7,29,1.8,0
13-04-18,156,9.1,34,0.9,0
13-04-18,368,8.3,35,0.3,0
13-04-18,999,8.8,33,1.2,0
13-04-18,1721,10.6,27,1.1,0
13-04-18,982,13.2,22,1.1,0
13-04-18,741,15.7,18,1.6,0
13-04-18,867,16.9,15,1.7,0
13-04-18,1095,18.2,15,1.6,0
13-04-18,973,19,15,1.4,0
13-04-18,1063,18.7,14,1.6,0
13-04-18,1108,18.6,15,0.9,0
13-04-18,1270,18.3,16,1,0
13-04-18,1662,18.1,16,1.4,0
13-04-18,2404,17.5,18,1.3,0
13-04-18,1641,16.9,19,0.5,0
13-04-18,1359,16.2,22,0.9,0
13-04-18,1311,16.4,24,2.9,0
13-04-18,1178,16.3,25,2,0
13-04-18,849,15.5,27,3.5,0
14-04-18,664,14.8,27,2.1,0
14-04-18,513,14.1,25,1.8,0
14-04-18,253,13.5,27,1.6,0
14-04-18,62,12.1,41,1,0.2
14-04-18,39,10.3,72,1,0.8
14-04-18,20,9.5,76,0.8,0
14-04-18,12,8.7,80,1.1,1
14-04-18,18,8.2,88,0.7,2
14-04-18,17,7.7,88,1.4,1
14-04-18,17,7.5,94,1.5,1.5
14-04-18,43,7.7,94,1,1.5
14-04-18,52,8.1,94,1.2,0.5
14-04-18,75,8.6,94,1.1,0
14-04-18,70,8.8,93,1.7,0
14-04-18,122,8.9,94,1.3,0.5
14-04-18,203,8.6,88,3.2,0
14-04-18,445,8.9,87,1.8,0
14-04-18,675,9.3,81,2.4,0
14-04-18,706,9.6,79,1.8,0
14-04-18,612,9.5,76,2.3,0
14-04-18,640,9.4,76,2.6,0
14-04-18,633,9.1,76,3.5,0
14-04-18,586,8.8,77,3.2,0
14-04-18,503,8.4,77,3.8,0
15-04-18,475,7.8,78,1.8,0
15-04-18,349,7.1,78,3.6,0
15-04-18,254,6.7,80,2.8,0
15-04-18,183,6.4,83,2.3,0
15-04-18,110,6,84,1.7,0
15-04-18,65,5.8,85,1.3,0
15-04-18,102,5.6,85,1.2,0
15-04-18,223,5.8,83,1.1,0
15-04-18,401,7,78,0.9,0
15-04-18,513,8.6,66,1.7,0
15-04-18,582,10.3,62,2.1,0
15-04-18,797,11.8,57,2.6,0
15-04-18,1105,12.5,53,3.4,0
15-04-18,1229,13.5,46,3.4,0
15-04-18,1083,13.7,50,3.7,0
15-04-18,62,13.1,54,4.1,0
15-04-18,124,12,61,3.6,0
15-04-18,42,11.8,60,2.9,0
15-04-18,343,11.9,58,2.2,0
15-04-18,317,11,62,2.1,0
15-04-18,297,10.3,62,2,0
15-04-18,464,9.6,66,1.7,0
15-04-18,620,9,65,1.7,0
15-04-18,467,8.6,69,2.2,0
16-04-18,401,8.3,59,2.1,0
16-04-18,226,7.6,62,1.2,0
16-04-18,126,7.1,64,0.9,0
16-04-18,107,6.4,67,1.4,0
16-04-18,75,5.9,68,0.7,0
16-04-18,132,5.3,73,0.8,0
16-04-18,405,5,70,0.7,0
16-04-18,1049,5,67,1,0
16-04-18,1713,6.9,54,0.7,0
16-04-18,922,10.1,42,0.8,0
16-04-18,700,12.4,34,1.2,0
16-04-18,855,14.1,32,1.3,0
16-04-18,1052,15.5,33,2.5,0
16-04-18,973,16.6,30,2.3,0
16-04-18,1016,18,28,1.6,0
16-04-18,1145,18.4,25,2,0
16-04-18,1452,18.5,24,3,0
16-04-18,1753,18.7,21,2.5,0
16-04-18,2692,17,28,3.1,0
16-04-18,1719,13.8,32,3.4,0
16-04-18,1498,12.1,35,2.4,0
16-04-18,1355,11.1,39,1.5,0
16-04-18,1099,10.8,33,0.9,0
16-04-18,733,9.7,33,0.4,0
17-04-18,503,9.6,31,0.8,0
17-04-18,421,9,36,1,0
17-04-18,237,8.4,45,0.9,0
17-04-18,164,7.8,49,1,0
17-04-18,110,7.6,52,0.4,0
17-04-18,143,7.4,56,0.6,0
17-04-18,406,6.9,57,0.5,0
17-04-18,1100,6.9,57,1.1,0
17-04-18,1920,8.7,49,0.8,0
17-04-18,1013,12,39,0.6,0
17-04-18,731,14.7,31,1.1,0
17-04-18,822,16.9,27,1.5,0
17-04-18,1112,18,26,2.2,0
17-04-18,1007,19.1,26,2.5,0
17-04-18,1037,19.8,23,2.6,0
17-04-18,1120,19.9,26,3.5,0
17-04-18,1312,19.5,28,3,0
17-04-18,1632,18.3,29,4.3,0
17-04-18,1727,17.1,31,3.3,0
17-04-18,1356,14.5,31,3.1,0
17-04-18,1290,12.5,31,3.8,0
17-04-18,1320,11.7,31,2.6,0
17-04-18,1071,11,34,1.2,0
17-04-18,680,10.1,41,1.1,0
18-04-18,515,9.6,44,2.2,0
18-04-18,375,8.9,45,2.1,0
18-04-18,260,8.7,44,1.6,0
18-04-18,164,7.9,45,0.7,0
18-04-18,105,7.2,49,0.8,0
18-04-18,154,6.7,50,1.6,0
18-04-18,395,6.2,52,0.8,0
18-04-18,1083,6.4,51,1,0
18-04-18,1815,8.3,36,0.6,0
18-04-18,987,11.2,31,1.7,0
18-04-18,761,13.7,26,2.3,0
18-04-18,845,15.5,22,1.4,0
18-04-18,1047,16.5,17,3.3,0
18-04-18,975,17.7,16,2.8,0
18-04-18,967,18.9,15,1.8,0
18-04-18,1149,19,21,3.3,0
18-04-18,1346,18.5,22,2.7,0
18-04-18,1738,17.8,26,3.3,0
18-04-18,1918,16.6,33,3.4,0
18-04-18,842,14.7,40,2.4,0
18-04-18,1346,13,41,2.3,0
18-04-18,1209,12.1,40,2,0
18-04-18,1003,11.3,42,1.6,0
18-04-18,671,10.7,42,0.9,0
19-04-18,520,9.8,44,1.4,0
19-04-18,42,9.3,45,0.8,0
19-04-18,281,8.8,49,0.7,0
19-04-18,206,8.6,53,1.5,0
19-04-18,125,8.3,53,1.1,0
19-04-18,153,7.9,59,1.4,0
19-04-18,367,7.6,55,1.2,0
19-04-18,254,7.7,48,0.4,0
19-04-18,20,9.6,39,0.8,0
19-04-18,316,12.4,29,1.5,0
19-04-18,139,14.7,29,1.7,0
19-04-18,795,16.1,23,2.5,0
19-04-18,919,17.8,21,2.7,0
19-04-18,930,19.2,17,2.2,0
19-04-18,996,20.5,17,3.1,0
19-04-18,1039,20.2,21,4.8,0
19-04-18,1198,19.8,25,4.4,0
19-04-18,1534,20.1,27,1.9,0
19-04-18,2198,19.1,31,3,0
19-04-18,1489,17.4,34,2.2,0
19-04-18,1313,15.5,38,1.7,0
19-04-18,1165,14.2,44,2.4,0
19-04-18,1054,13.4,49,1.1,0
19-04-18,677,12.9,51,1.7,0
20-04-18,553,12.4,56,0.5,0
20-04-18,436,11.8,60,0.2,0
20-04-18,305,11.7,63,0.5,0
20-04-18,188,11.3,61,0.3,0
20-04-18,134,11.4,60,0.8,0
20-04-18,168,11.4,60,0.4,0
20-04-18,414,11.2,63,0.7,0
20-04-18,979,11.3,62,0.7,0
20-04-18,1659,13,54,1.2,0
20-04-18,962,15.8,42,0.9,0
20-04-18,708,18.2,36,1,0
20-04-18,805,20.6,34,2.2,0
20-04-18,1019,22.5,33,1.8,0
20-04-18,973,24.2,30,1.5,0
20-04-18,970,25.9,28,2.2,0
20-04-18,1080,26.1,27,1.8,0
20-04-18,1206,25.7,30,3.4,0
20-04-18,1543,25.6,30,2.3,0
20-04-18,2268,24.7,33,2.3,0
20-04-18,1578,22.9,35,1.8,0
20-04-18,1358,21.1,43,1.8,0
20-04-18,1213,19.2,50,1.5,0
20-04-18,1183,18.2,52,1.3,0
20-04-18,891,17.3,57,0.6,0
21-04-18,707,16.3,59,0.2,0
21-04-18,628,15.5,60,1.1,0
21-04-18,436,14.7,63,1.8,0
21-04-18,307,14.2,62,1.4,0
21-04-18,166,13.6,67,1.6,0
21-04-18,122,13,70,0.5,0
21-04-18,184,12.3,67,0.5,0
21-04-18,324,12.5,68,1.1,0
21-04-18,600,14.6,54,0.9,0
21-04-18,647,18.1,33,1.1,0
21-04-18,702,20.6,24,2,0
21-04-18,872,23.1,19,2,0
21-04-18,1130,24.3,14,3.3,0
21-04-18,1315,24.6,10,2.7,0
21-04-18,1511,25,14,3.8,0
21-04-18,1730,25,13,4.1,0
21-04-18,1942,24.8,13,3.3,0
21-04-18,2032,23.2,12,3.6,0
21-04-18,1986,22.2,11,3,0
21-04-18,1711,20.7,15,2,0
21-04-18,1581,19.1,18,1.2,0
21-04-18,1491,17.8,21,1.2,0
21-04-18,1292,16.7,28,1,0
21-04-18,988,16,33,0.5,0
22-04-18,826,15.9,35,0.3,0
22-04-18,578,15.9,39,0.2,0
22-04-18,410,15.4,41,0.5,0
22-04-18,289,15.2,31,0.3,0
22-04-18,192,14.9,35,0.8,0
22-04-18,136,14.8,38,0.6,0
22-04-18,155,14.6,42,0.5,0
22-04-18,278,15,41,0.3,0
22-04-18,429,16.3,40,0.8,0
22-04-18,247,16.9,45,0.9,0
22-04-18,486,16.3,62,0.8,0.3
22-04-18,424,17.4,54,0.9,0
22-04-18,631,18.9,44,0.9,0
22-04-18,842,20.5,35,1.1,0
22-04-18,384,20.7,32,1.5,0
22-04-18,234,19.6,44,2.4,0.2
22-04-18,103,19.1,52,0.9,0
22-04-18,46,17.9,65,1.2,1
22-04-18,63,16.1,73,1.3,0.5
22-04-18,32,15.2,64,1.7,0.5
22-04-18,12,13.3,80,1.8,1.5
22-04-18,24,12,86,2.3,2.5
22-04-18,13,11.6,89,2,4
22-04-18,18,11.3,94,1.6,3
23-04-18,81,10.7,94,2.6,2
23-04-18,41,10.6,87,2.3,0.1
23-04-18,21,10.2,90,2.2,0.9
23-04-18,8,9.9,93,2.3,0.5
23-04-18,2,9.5,95,2.4,3.5
23-04-18,6,9.2,95,2.3,2.5
23-04-18,5,9.1,95,2.7,7
23-04-18,17,9,95,2.3,6
23-04-18,25,8.8,95,2.8,5
23-04-18,9,8.5,95,2.6,8
23-04-18,12,8.6,95,2.5,4
23-04-18,10,8.9,91,2.2,1.5
23-04-18,10,9,96,1.9,5.5
23-04-18,11,9.3,95,2.3,2.5
23-04-18,17,9.4,96,2.6,4
23-04-18,14,9.5,96,2.2,1.5
23-04-18,41,9.6,96,1.7,1
23-04-18,42,9.4,95,1.9,0.5
23-04-18,39,9.4,96,1.9,1
23-04-18,50,9.4,95,1.8,1.5
23-04-18,37,9.4,95,1.6,1
23-04-18,82,9.4,94,2.1,1.5
23-04-18,164,9.6,90,1.9,0
23-04-18,233,9.8,87,1.9,0
24-04-18,213,9.8,86,1.3,0
24-04-18,157,10.1,83,1.6,0
24-04-18,68,10.1,83,1.4,0.1
24-04-18,35,9.6,94,1.3,2.4
24-04-18,34,9.5,94,1.2,0.5
24-04-18,77,9.4,93,1.3,0
24-04-18,262,9.6,87,2,0
24-04-18,751,9.8,84,1.3,0
24-04-18,1502,10.5,79,1.3,0
24-04-18,814,12,71,1.4,0
24-04-18,638,12.9,68,1.3,0
24-04-18,710,14.1,62,1.6,0
24-04-18,925,15.2,57,1.9,0
24-04-18,923,15.9,53,2.1,0
24-04-18,942,16,52,1.7,0
24-04-18,971,16.1,52,1.5,0
24-04-18,1118,15.5,52,1.7,0
24-04-18,1462,15.1,52,1.9,0
24-04-18,2318,14.1,43,1.6,0
24-04-18,1580,13.3,37,1.2,0
24-04-18,1332,12.6,49,0.8,0
24-04-18,1372,11.5,47,1.1,0
24-04-18,1215,10.4,43,0.7,0
24-04-18,725,9.6,44,0.7,0
25-04-18,536,8.9,55,0.7,0
25-04-18,444,8.4,58,1.1,0
25-04-18,306,7.7,60,0.3,0
25-04-18,206,7.1,60,0.3,0
25-04-18,117,6.4,66,0.5,0
25-04-18,148,6,63,0.5,0
25-04-18,449,5.8,55,0.3,0
25-04-18,1123,6.4,51,0.3,0
25-04-18,1900,8.8,37,0.9,0
25-04-18,1066,11.7,32,0.8,0
25-04-18,756,14.8,29,0.6,0
25-04-18,938,17.5,25,1.3,0
25-04-18,1192,19.4,20,1.1,0
25-04-18,1141,20.8,23,1.7,0
25-04-18,1161,22.1,22,2.1,0
25-04-18,1180,22.8,21,2.1,0
25-04-18,1447,23.1,19,3.1,0
25-04-18,1878,22.9,23,2.8,0
25-04-18,2807,21.2,32,3.8,0
25-04-18,1958,18.2,36,3.5,0
25-04-18,1651,16.8,29,4.3,0
25-04-18,1593,15.9,35,1.4,0
25-04-18,1382,15.2,35,1.2,0
25-04-18,906,14,45,0.6,0
26-04-18,692,13.1,47,0.3,0
26-04-18,546,12.4,55,1,0
26-04-18,409,11.9,57,1,0
26-04-18,239,11.3,66,1,0
26-04-18,140,10.7,70,0.7,0
26-04-18,180,10.2,73,0.8,0
26-04-18,452,10,72,0.8,0
26-04-18,1124,10.7,68,0.8,0
26-04-18,1933,11.7,62,0.6,0
26-04-18,1027,14,54,1.5,0
26-04-18,745,16.7,47,2.2,0
26-04-18,930,18.1,42,2.7,0
26-04-18,1197,19.6,36,2.2,0
26-04-18,1084,20.6,30,2.4,0
26-04-18,1123,21.6,28,3.1,0
26-04-18,1227,21.9,23,2.6,0
26-04-18,1386,21.7,23,2.5,0
26-04-18,1796,20.7,30,3.3,0
26-04-18,2574,17.4,45,3.1,0
26-04-18,1891,15.2,45,3.3,0
26-04-18,1531,14.4,50,2.7,0
26-04-18,1447,13.4,60,2.2,0
26-04-18,1146,12.7,61,2.2,0
26-04-18,851,12.1,58,1.9,0
27-04-18,663,11.8,59,2.4,0
27-04-18,562,11.5,57,1.8,0
27-04-18,361,11.2,58,1.4,0
27-04-18,258,10.7,63,1.1,0
27-04-18,140,10.2,65,1.5,0
27-04-18,170,9.9,69,1.1,0
27-04-18,427,9.9,66,1.5,0
27-04-18,1129,10.1,63,0.7,0
27-04-18,1922,11.6,58,1.4,0
27-04-18,985,13.2,57,0.8,0
27-04-18,789,15.3,50,1,0
27-04-18,986,17.7,44,1.5,0
27-04-18,1142,19.5,40,1.1,0
27-04-18,1133,21,36,1,0
27-04-18,1115,22.2,32,2.8,0
27-04-18,1253,22.7,29,1.6,0
27-04-18,1446,23.2,33,2.4,0
27-04-18,1877,21.8,41,3,0
27-04-18,2577,20.3,47,2.5,0
27-04-18,1812,18.7,53,2.7,0
27-04-18,1499,16.9,41,3.1,0
27-04-18,1362,15.7,51,1.9,0
27-04-18,1278,14.7,63,1.4,0
27-04-18,975,14,66,1.2,0
28-04-18,777,13.3,70,1.6,0
28-04-18,672,12.7,74,1.8,0
28-04-18,522,12,76,1,0
28-04-18,325,11.6,76,1,0
28-04-18,166,11.4,78,1.8,0
28-04-18,152,10.9,81,1.7,0
28-04-18,230,10.6,84,1.1,0
28-04-18,376,10.8,78,0.5,0
28-04-18,647,12.7,67,0.6,0
28-04-18,795,15.1,56,1.7,0
28-04-18,808,17.4,46,1.8,0
28-04-18,1000,19,30,3,0
28-04-18,1278,20.5,31,2.5,0
28-04-18,1404,21.2,31,2.8,0
28-04-18,1597,21.3,25,3.8,0
28-04-18,1875,21.1,25,4.1,0
28-04-18,1945,20.4,25,4.7,0
28-04-18,2043,20.1,29,3.3,0
28-04-18,1882,18.9,30,2.6,0
28-04-18,1590,16.9,33,1.3,0
28-04-18,1435,15.1,34,2.2,0
28-04-18,1351,13.9,37,1.1,0
28-04-18,1165,13,45,1.6,0
28-04-18,905,12.3,51,1,0
29-04-18,790,11.7,53,1.4,0
29-04-18,554,11.2,57,1.6,0
29-04-18,425,10.9,56,1.2,0
29-04-18,263,10.6,60,1,0
29-04-18,183,10.3,63,0.7,0
29-04-18,138,9.7,63,1.1,0
29-04-18,183,9.5,65,1,0
29-04-18,307,9.9,59,0.7,0
29-04-18,485,12.2,50,0.8,0
29-04-18,716,14.9,39,0.9,0
29-04-18,787,17.5,35,1.8,0
29-04-18,1060,19.6,28,2,0
29-04-18,1375,20.5,31,2.6,0
29-04-18,1635,21.9,27,2.2,0
29-04-18,1814,21.6,28,3.3,0
29-04-18,2019,22.8,24,3.3,0
29-04-18,2044,22.2,23,3.7,0
29-04-18,2094,21.9,28,3.1,0
29-04-18,1950,20.1,28,3.2,0
29-04-18,1712,18.1,38,2.8,0
29-04-18,1485,16.9,42,2.7,0
29-04-18,1382,16.1,44,1.2,0
29-04-18,1128,15.6,43,2.3,0
29-04-18,820,15.2,51,1,0
30-04-18,569,14.7,54,1.3,0
30-04-18,362,14.4,60,1.7,0
30-04-18,246,14.1,62,1.2,0
30-04-18,157,14.3,61,1,0
30-04-18,132,14.6,57,1.2,0
30-04-18,185,14.8,63,0.7,0
30-04-18,397,14.9,64,0.5,0
30-04-18,1075,15.1,78,1.5,0
30-04-18,1791,15.8,73,0.5,0
30-04-18,983,17.5,65,1,0
30-04-18,742,19.5,54,1.1,0
30-04-18,901,20.3,52,0.9,0
30-04-18,1094,22.2,50,2,0
30-04-18,1019,23.3,45,1.8,0
30-04-18,1055,24,47,2.3,0
30-04-18,1168,24.1,48,2.7,0
30-04-18,1344,24.8,45,1.8,0
30-04-18,1706,24,53,3.5,0
30-04-18,2558,23,54,2.9,0
30-04-18,2064,21.2,65,2.9,0
30-04-18,1703,20,69,2.4,0
30-04-18,1711,19.1,73,1.2,0
30-04-18,1456,18.4,78,1.6,0
30-04-18,1044,17.9,79,0.4,0
01-05-18,782,18.3,78,0.8,0
01-05-18,705,18.3,83,1.1,0
01-05-18,534,18.2,85,0.8,0
01-05-18,343,18.1,85,1,0
01-05-18,187,18,85,0.3,0
01-05-18,166,18,85,0.8,0
01-05-18,306,17.8,85,0.6,0
01-05-18,614,18,82,0.7,0
01-05-18,1067,18.8,76,0.6,0
01-05-18,1024,20.7,67,1.1,0
01-05-18,1002,22.2,61,1.2,0
01-05-18,1117,22.7,63,1.1,0
01-05-18,1315,22.1,67,2.7,0
01-05-18,1493,23,63,3.1,0
01-05-18,1536,23,64,2.8,0
01-05-18,1639,23.1,61,2.5,0
01-05-18,1759,22.6,63,3.1,0
01-05-18,1898,22,65,2.4,0
01-05-18,2082,21.6,67,2,0
01-05-18,1696,21.2,68,1.5,0
01-05-18,1656,20.6,72,1.3,0
01-05-18,1644,20.2,74,1.3,0
01-05-18,1400,19.9,75,0.8,0
01-05-18,855,19.8,73,0.9,0
02-05-18,612,19.7,76,0.5,0
02-05-18,413,19.6,75,2.1,0
02-05-18,245,19,80,1.6,0
